gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160179	8719.285716387965	0.20595890573020637	0.16437372861437363	1.2529916274722523	0.21020875372027473	0.9577002245234952
ENSG00000186980	69.87775673805565	-0.87291410079455	0.6977905020139974	-1.25096873384648	0.21094588485817448	0.9577002245234952
ENSG00000183255	3872.4231021092537	-0.21493259815066765	0.17306697127587445	-1.2419041979307421	0.2142719110599947	0.9577002245234952
ENSG00000221859	310.9912222349543	0.5524458227030024	0.4449881793908467	1.2414842647264397	0.21442690748164625	0.9577002245234952
ENSG00000157538	7108.571835949994	0.21729031638463608	0.17564913380599123	1.2370702415455037	0.21606100648924462	0.9577002245234952
ENSG00000183570	7225.363020026953	-0.19048547631646376	0.15791492550025849	-1.2062537832508553	0.22771965192935395	0.9577002245234952
ENSG00000275895	7277.743195879555	0.2163238231430774	0.17990651852378023	1.202423485919903	0.22919949430861844	0.9577002245234952
ENSG00000186967	111.33727100677261	-0.6693021145232357	0.5570796263313211	-1.2014478413632932	0.22957752762545128	0.9577002245234952
ENSG00000159197	257.15519173490156	0.5181206152498802	0.4312758608178081	1.2013670653103385	0.22960884582113172	0.9577002245234952
ENSG00000154736	3219.148474372203	0.6851081977193358	0.5712712312764154	1.19926955920495	0.23042314761539484	0.9577002245234952
ENSG00000142197	3518.611607581484	-0.22853471132005704	0.1906815529366225	-1.1985150519306706	0.23071656678419472	0.9577002245234952
ENSG00000198743	3926.8898391017037	0.3265453344498533	0.27652171302234263	1.1809030505444207	0.2376412393588273	0.9577002245234952
ENSG00000272804	536.6926791216649	0.427927403865542	0.37056400628070535	1.154800241287826	0.24817223828450477	0.9577002245234952
ENSG00000183640	166.84826610384206	-0.6044268681747157	0.5286379468004169	-1.1433664038554394	0.2528864952128651	0.9577002245234952
ENSG00000156304	5366.276048156825	-0.18449051789947002	0.16542228836768838	-1.1152700142159695	0.2647347310302126	0.9577002245234952
ENSG00000160193	3250.31469221341	-0.20353989170205478	0.1837457321317068	-1.1077258194827608	0.26798024509161117	0.9577002245234952
ENSG00000160209	13934.938328667555	-0.16373120207487446	0.1482043304170771	-1.1047666529992854	0.26926071355329556	0.9577002245234952
ENSG00000241837	2868.474911343821	0.22377005112254267	0.20290956491597317	1.102806815515119	0.27011106772686183	0.9577002245234952
ENSG00000231068	88.35324952888195	-0.6941437564547774	0.6296825720199419	-1.1023709203639735	0.2703004484275805	0.9577002245234952
ENSG00000160199	5548.235556097654	-0.18660904139574216	0.17214051421010007	-1.0840506794814324	0.2783423289926368	0.9577002245234952
ENSG00000160183	6170.928042770404	0.19746786554016516	0.18248150378271458	1.0821253740614458	0.2791968223519449	0.9577002245234952
ENSG00000159082	14600.26749403867	0.17009917082355194	0.15828689499822965	1.0746257346538663	0.2825423253365832	0.9577002245234952
ENSG00000244362	120.82932280777815	0.5658292400893394	0.5369853871616589	1.0537144093997424	0.29201368980243286	0.9577002245234952
ENSG00000159079	3242.6343100846343	-0.20974025206886643	0.19953429675808165	-1.0511488775443885	0.29319021847848203	0.9577002245234952
ENSG00000156273	5822.306511140985	0.21328203418226768	0.20407226138080942	1.0451299590602976	0.29596290930295927	0.9577002245234952
ENSG00000249209	326.6223342012688	-0.40588089591851256	0.3932148382975294	-1.0322115454132463	0.3019730276366716	0.9577002245234952
ENSG00000274749	204.44131716678598	0.44244669704810713	0.43226139707790945	1.0235628257324165	0.3060418112434979	0.9577002245234952
ENSG00000187766	306.2562524043782	0.4915043551721837	0.48042970623608655	1.023051549045252	0.30628347341221673	0.9577002245234952
ENSG00000215455	429.45761972455347	0.4323943541554132	0.44258713527392396	0.9769700013711373	0.32858400400988347	0.9577002245234952
ENSG00000198390	213.15710456827404	0.4408407819874801	0.4543377469827973	0.9702931022461838	0.3319004145262285	0.9577002245234952
ENSG00000160298	6777.324376959599	-0.19389618673739892	0.20087570129011126	-0.9652545603679944	0.334417325174777	0.9577002245234952
ENSG00000221837	684.2953465815361	0.29437327424314713	0.30672775709975914	0.9597216666224508	0.3371953156872949	0.9577002245234952
ENSG00000159110	5273.280475277598	0.16053106242635404	0.17087252585284562	0.9394784891551402	0.3474851313669175	0.9577002245234952
ENSG00000222018	245.74800188794927	-0.3791965784196178	0.4102699491536888	-0.9242611582979215	0.35535036042252466	0.9577002245234952
ENSG00000159147	6309.8576832183535	-0.1529090259309954	0.16549294588102562	-0.9239609888926812	0.3555066272545932	0.9577002245234952
ENSG00000156282	393.0570085799994	0.3403014300529823	0.38573698187757305	0.882211055825051	0.3776626843354113	0.9577002245234952
ENSG00000160213	3872.060369192666	0.18371275894409808	0.2095982683529923	0.8764994118877955	0.3807585959674036	0.9577002245234952
ENSG00000160233	1936.5975602301341	-0.2754209055143446	0.3143443894495479	-0.876175668338275	0.38093454187292286	0.9577002245234952
ENSG00000160307	954.3631569331704	0.224840624752004	0.2567263565234854	0.8757987601924913	0.3811394441890396	0.9577002245234952
ENSG00000154639	3235.2205287903716	-0.15724674461714852	0.18000061023094838	-0.8735900640303069	0.3823415391216633	0.9577002245234952
ENSG00000188694	709.7072623145691	-0.35993273508631163	0.4120340359984788	-0.8735509779285332	0.3823628328560719	0.9577002245234952
ENSG00000157578	7965.978716800827	0.12609685874292417	0.14556293489878128	0.8662703787238624	0.3863419062759444	0.9577002245234952
ENSG00000160310	9500.967603828956	-0.14621016820826985	0.17215078416036675	-0.8493145640978784	0.39570627889248866	0.9577002245234952
ENSG00000189169	484.21747680028034	-0.2985840620888456	0.35424849668196456	-0.8428661374303781	0.3993033138665155	0.9577002245234952
ENSG00000183421	2100.4881390771834	-0.2386086049139086	0.2850206728760949	-0.837162450380002	0.40250126091958355	0.9577002245234952
ENSG00000154646	1982.765563895404	0.1713746662256302	0.2088998066021812	0.8203677591333912	0.4120064893360123	0.9577002245234952
ENSG00000185808	5695.788865267641	0.13383010679386836	0.16576835107707522	0.807332074695266	0.4194751894272344	0.9577002245234952
ENSG00000160294	10336.96168954214	0.13247371858131074	0.16561671576174827	0.799881328234306	0.423779556846659	0.9577002245234952
ENSG00000142188	3698.354595255886	0.14187191345106004	0.17812444654892137	0.7964763748029124	0.42575520198138656	0.9577002245234952
ENSG00000184900	2709.1244445683556	-0.1738080273817873	0.22005313925605463	-0.7898457071296022	0.4296178820214669	0.9577002245234952
ENSG00000175894	4292.629582276072	0.1652193296216682	0.20977392714402354	0.7876066004534219	0.43092685268670095	0.9577002245234952
ENSG00000173638	6804.353236165183	0.12132964896741213	0.155917519088414	0.7781655947117232	0.4364713968120564	0.9577002245234952
ENSG00000160201	6880.2081765523335	-0.14868821422445797	0.1921518207975936	-0.7738059083035244	0.43904557805347755	0.9577002245234952
ENSG00000241945	3578.437603726648	0.1399725840651306	0.1811464566283743	0.7727039582799416	0.4396976035518633	0.9577002245234952
ENSG00000205758	7743.760146907769	-0.11915565180763582	0.15677051185012503	-0.760064188101589	0.4472162177063766	0.9577002245234952
ENSG00000278961	1568.0068815377804	-0.19529266964303058	0.25743319523781794	-0.7586149465402795	0.4480829290275605	0.9577002245234952
ENSG00000154645	5265.512320438926	-0.12060215927476856	0.16080475201235653	-0.7499912643470963	0.45325996603513874	0.9577002245234952
ENSG00000157601	8439.396114867737	0.12082767767493603	0.16365554220976006	0.73830483247594	0.46032923057308517	0.9577002245234952
ENSG00000160221	5566.813816148215	-0.1303164820872021	0.17677249435612832	-0.7371988643474402	0.4610014239712264	0.9577002245234952
ENSG00000276076	1018.001373663581	0.18249151207246897	0.25109614460598334	0.7267794268957501	0.4673610879372196	0.9577002245234952
ENSG00000141956	21322.006874468883	0.10457362938856486	0.14621379277823027	0.7152104285207681	0.47447902605499326	0.9577002245234952
ENSG00000183778	8424.595564490794	-0.13822039881727138	0.19647017325246866	-0.7035184859314753	0.4817326905446017	0.9577002245234952
ENSG00000170262	1249.9699980294165	0.17701571329566695	0.25469008634518725	0.6950239635780465	0.48704028395863713	0.9577002245234952
ENSG00000186971	246.69322257491947	0.2647568750190966	0.3861098510274389	0.6857034968534944	0.4929001012141416	0.9577002245234952
ENSG00000142166	2806.1063870191633	-0.12506714918263404	0.18374868486111504	-0.6806424180786111	0.49609777975480773	0.9577002245234952
ENSG00000159259	1949.4461012803831	-0.1634500377098958	0.24118925006069106	-0.6776837594078776	0.49797222587675616	0.9577002245234952
ENSG00000188155	513.9179233503497	-0.26129618321954545	0.38906467987522037	-0.6716008847252533	0.5018378149005407	0.9577002245234952
ENSG00000160216	12614.29119785932	0.10241980305771443	0.15347861983229646	0.6673229350747801	0.5045658795641024	0.9577002245234952
ENSG00000155313	7624.776700340461	-0.10577345946432523	0.16205797611313358	-0.6526890067446245	0.513956791078851	0.9577002245234952
ENSG00000212935	353.6136679616019	0.2666691352839008	0.40956230557563267	0.6511076133070938	0.5149770222754981	0.9577002245234952
ENSG00000186977	156.26476729956732	0.3269959500371353	0.5069005888027257	0.6450889134090052	0.5188695679736616	0.9577002245234952
ENSG00000186866	7825.188998833389	-0.12420276112791787	0.19476454600574455	-0.6377072402297209	0.5236642715902431	0.9577002245234952
ENSG00000212933	116.18056852112883	-0.3576023874584963	0.5626211346856448	-0.6356007007420734	0.5250367126451239	0.9577002245234952
ENSG00000205927	1801.125245477993	-0.1549344597064441	0.2450831506740365	-0.6321709969875031	0.5272751468549972	0.9577002245234952
ENSG00000184787	5731.846809654449	-0.10477292321816396	0.16706726746636533	-0.6271301662323369	0.5305739145790166	0.9577002245234952
ENSG00000198862	10175.305143706597	0.10429419438961172	0.16717950070417112	0.6238455908189562	0.5327289953941698	0.9577002245234952
ENSG00000159212	2243.796932694164	-0.14120839127250523	0.2264744809369357	-0.6235068546721882	0.5329514991775088	0.9577002245234952
ENSG00000156284	722.5689564854354	-0.18272980988641946	0.2931780479440163	-0.6232724829428995	0.5331054771794944	0.9577002245234952
ENSG00000206107	218.71944204122184	-0.2844375749351772	0.4577224813116497	-0.6214192803466694	0.5343237895972102	0.9577002245234952
ENSG00000206102	96.36156863289155	-0.34578965516612903	0.556584777322761	-0.6212704142384533	0.5344217164927618	0.9577002245234952
ENSG00000142185	10185.98612745952	0.11159426708544368	0.18136945696609189	0.6152869890673318	0.5383652084899817	0.9577002245234952
ENSG00000205439	165.50012029934967	0.3159634801228345	0.5160884050328445	0.6122274343728498	0.5403872928230371	0.9577002245234952
ENSG00000276612	474.00991331062824	-0.22781002217256516	0.37421485448739067	-0.6087679829936877	0.5426782383448207	0.9577002245234952
ENSG00000187026	143.15710569174195	-0.33056709543704144	0.5645947478179139	-0.5854944572450254	0.5582152924630839	0.9577002245234952
ENSG00000182816	247.16172157815288	0.23414362051157545	0.404842712888321	0.5783570089259968	0.5630231126523886	0.9577002245234952
ENSG00000166979	5424.481390176144	-0.09006224979445243	0.15736908369668526	-0.5722995119425065	0.5671190803305679	0.9577002245234952
ENSG00000160208	2687.6853275930416	0.13938339382380874	0.25127916238430953	0.5546953933674532	0.5791030276382043	0.9577002245234952
ENSG00000273590	3048.757682155726	-0.10498199436728592	0.19425324404471953	-0.5404388219283368	0.5888944408935168	0.9577002245234952
ENSG00000280071	3231.1230652209724	-0.10846787458722237	0.2018731765636393	-0.5373070183647134	0.5910555582926132	0.9577002245234952
ENSG00000183844	2345.5663282221385	-0.11500893343235587	0.21443154899093564	-0.536343341143413	0.5917212817724404	0.9577002245234952
ENSG00000159267	7232.797114876472	-0.08341852946862767	0.15815981527834372	-0.5274318847794576	0.5978937064484522	0.9577002245234952
ENSG00000160223	6062.8832985181125	-0.09503251004178642	0.18593572178156295	-0.51110410162836	0.6092781640243314	0.9577002245234952
ENSG00000160299	8674.908562452445	-0.08823386026093649	0.17432309760882356	-0.5061512873006132	0.6127504487162758	0.9577002245234952
ENSG00000187005	185.96230564967126	0.26949416249957703	0.5343385471130961	0.5043509661722699	0.6140147684907615	0.9577002245234952
ENSG00000160285	8271.085724438237	-0.10959942724935465	0.21795559294813374	-0.5028520982961685	0.6150682615855833	0.9577002245234952
ENSG00000142182	1644.5709016342844	-0.11934132496606703	0.2387693267090093	-0.4998184926471295	0.6172028881418262	0.9577002245234952
ENSG00000206105	63.37528236950378	0.3369365846915796	0.6890717036321312	0.48897173242722075	0.6248617096201419	0.9577002245234952
ENSG00000160282	4789.537206472437	-0.07557323622781095	0.1561845954147093	-0.4838712552101892	0.6284772415586506	0.9577002245234952
ENSG00000182670	29246.119420142728	0.09351193796945485	0.19495943300588406	0.4796481838692697	0.631477578308357	0.9577002245234952
ENSG00000160284	1127.1042828911163	-0.13750901124076886	0.29841104522507933	-0.46080402666413167	0.6449392125463189	0.9577002245234952
ENSG00000215454	1271.0288546879037	0.1431148098464109	0.31182028225052666	0.45896568630332957	0.6462588072971048	0.9577002245234952
ENSG00000157542	8536.338455066947	-0.0847352683190418	0.18553891582857734	-0.4566980891347355	0.6478880645112923	0.9577002245234952
ENSG00000160202	1534.3455683240086	-0.10644569752126573	0.2377419148956409	-0.44773635127819633	0.6543434835788777	0.9577002245234952
ENSG00000285815	1041.18879213866	-0.1442529276803401	0.32269185013926655	-0.4470299687397862	0.6548534218669697	0.9577002245234952
ENSG00000160255	11488.215287158824	-0.07328884649092773	0.1644395643382711	-0.44568864424965365	0.6558221684973313	0.9577002245234952
ENSG00000154642	3261.8527760779866	0.07769783569455407	0.17685941490561374	0.4393197599122434	0.6604298583494757	0.9577002245234952
ENSG00000160214	3845.1095569034246	-0.08712828877626688	0.19905196159331726	-0.43771630321472815	0.6615919496923099	0.9577002245234952
ENSG00000240432	136.4962512270658	0.2066367548543964	0.47396945987317857	0.43597061065851545	0.6628580528441443	0.9577002245234952
ENSG00000197381	17353.121424854424	-0.10509246003108652	0.2414553799169334	-0.4352458829753179	0.6633839613909269	0.9577002245234952
ENSG00000142192	11354.678688476155	-0.06409150904135663	0.14757837144637623	-0.4342879543473265	0.6640793499406592	0.9577002245234952
ENSG00000157551	11706.711678390913	0.07228410618603544	0.16700975155608352	0.43281368610240534	0.6651501297518219	0.9577002245234952
ENSG00000185272	2479.9302680459605	-0.08576223136486501	0.2034771216386481	-0.4214834113742224	0.6734021219982027	0.9577002245234952
ENSG00000142168	1443.0347197151061	0.09733520305234876	0.2376777119267563	0.40952600167382947	0.6821536891085891	0.9577002245234952
ENSG00000205726	26235.096560045586	0.06961803628658271	0.1703175728935555	0.4087542765190316	0.6827199977710061	0.9577002245234952
ENSG00000159231	409.23664879082236	-0.17596356536566035	0.4318458586352467	-0.40746845627223166	0.6836639572725274	0.9577002245234952
ENSG00000184351	239.72840532519328	-0.17513048254258345	0.4417948076049279	-0.39640683758147005	0.6918049227131873	0.9577002245234952
ENSG00000142149	2826.580653994905	0.09128704476467253	0.23226882699299944	0.39302323065257444	0.6943023235975159	0.9577002245234952
ENSG00000159261	3011.6449363658066	0.0713662366859996	0.18330495969424884	0.3893306367980326	0.6970315757152865	0.9577002245234952
ENSG00000280433	2174.4821674590985	0.09200043789907074	0.2382808849852413	0.3861007898504703	0.6994220249015068	0.9577002245234952
ENSG00000243646	3381.2350551788495	0.07196005670629173	0.18955736432019687	0.379621530212554	0.7042263764078607	0.9577002245234952
ENSG00000243927	2952.0230850200087	-0.0705369907819712	0.18748412168524078	-0.3762291448893619	0.7067465499499657	0.9577002245234952
ENSG00000275993	1733.7391581253	-0.07985093600414742	0.21927580718294587	-0.36415752850256894	0.7157403800538191	0.9577002245234952
ENSG00000159256	5423.938278771576	0.06470566320331722	0.18743800674745592	0.34521100776801483	0.7299357438656362	0.9577002245234952
ENSG00000183486	6641.942806224227	-0.05671737793089722	0.16501439285400432	-0.34371170265782597	0.7310631093636868	0.9577002245234952
ENSG00000177398	10822.072429666254	-0.04907565411604287	0.14486705282878226	-0.33876339138372047	0.7347879816876322	0.9577002245234952
ENSG00000156299	7076.987529636288	-0.0469853929105046	0.15054571698769956	-0.31210049578722704	0.7549641497573424	0.9577002245234952
ENSG00000186965	119.2219137886676	-0.16131820475687397	0.5194929560255229	-0.3105301099577341	0.7561578659428028	0.9577002245234952
ENSG00000160200	8371.087233196924	0.04726249558929974	0.15248747227491244	0.30994346541526	0.7566039486108187	0.9577002245234952
ENSG00000173276	9009.694357602464	-0.048764699916816305	0.15743404857699894	-0.3097468454733039	0.7567534759538224	0.9577002245234952
ENSG00000188992	1693.4369588783054	0.07452699808589373	0.25617619341922465	0.2909208583794222	0.771111848263907	0.9577002245234952
ENSG00000160190	4074.790373807977	0.04657077885010985	0.1608448871887472	0.2895384470347527	0.7721693626908205	0.9577002245234952
ENSG00000160305	12056.908173961614	0.053840664813830104	0.1879324308442623	0.2864894822674183	0.774503247974787	0.9577002245234952
ENSG00000142178	2463.725963952084	-0.06100514358094118	0.2212018032499002	-0.2757895400699845	0.7827097180853654	0.9577002245234952
ENSG00000277117	2727.1108880273946	0.06591234439877898	0.24118184782566263	0.27328899331770384	0.7846310754766108	0.9577002245234952
ENSG00000156256	5930.405555169967	-0.05291164622143247	0.19504368373184092	-0.2712810033580935	0.78617491596135	0.9577002245234952
ENSG00000159086	6888.339557412681	-0.04492427667162852	0.16957990352080518	-0.2649150974786167	0.7910748676310709	0.9577002245234952
ENSG00000155307	5830.069830449926	0.052407564696414256	0.20050533003867635	0.2613774141879676	0.793801472673886	0.9577002245234952
ENSG00000156253	3143.565124712161	0.048952529443378086	0.19603772603074654	0.24970973921468756	0.8028118259579995	0.9577002245234952
ENSG00000142156	3763.504548176555	-0.04392675215488777	0.17838241599856025	-0.24625046089319874	0.8054883557563237	0.9577002245234952
ENSG00000157540	23810.74952819117	-0.03581991597538909	0.14700909862311656	-0.24365781649488025	0.8074958463417105	0.9577002245234952
ENSG00000265590	717.3480409684173	-0.06604821437118422	0.2726375511155998	-0.2422564833821421	0.8085814307736664	0.9577002245234952
ENSG00000241123	333.3125928202939	0.0840454708446693	0.3500678406567133	0.2400833812297735	0.81026561735115	0.9577002245234952
ENSG00000159140	18733.209409342766	0.03958909847326867	0.16556807484980363	0.23911070119757225	0.8110197440734246	0.9577002245234952
ENSG00000159228	1676.3771368209789	-0.049384022418054625	0.20722389476821707	-0.23831239381583563	0.811638809357599	0.9577002245234952
ENSG00000156265	7733.556857938418	0.043122089711584384	0.18454038268724712	0.23367291800118492	0.8152389140364388	0.9577002245234952
ENSG00000182093	9965.747358919933	0.03629034320539515	0.1561143177339969	0.23246005704121414	0.8161807073828644	0.9577002245234952
ENSG00000242220	1685.4784299065386	-0.05060715539451069	0.22201431916902337	-0.22794545677922054	0.819688643402336	0.9577002245234952
ENSG00000206106	112.50431792666416	-0.1314214332988962	0.6057937533138341	-0.21694088554064825	0.8282544142084239	0.9577002245234952
ENSG00000171587	6203.7619775018575	0.048144929745066074	0.2231895798102592	0.21571316091905215	0.8292113418041526	0.9577002245234952
ENSG00000159216	12541.152697321882	0.0394635428232676	0.1862611022231606	0.21187216414077736	0.8322067673893885	0.9577002245234952
ENSG00000279493	149.97098338845134	-0.11513622607504387	0.5446362618292667	-0.21140022092604793	0.8325749843642667	0.9577002245234952
ENSG00000274559	341.8229189336911	0.07901439554878735	0.3754690171718266	0.21044185255005432	0.8333228303079112	0.9577002245234952
ENSG00000221864	213.93863014687602	0.08404415067613792	0.40459033947667056	0.2077265383668017	0.8354424950192493	0.9577002245234952
ENSG00000185917	9443.262146215482	-0.030085801140982728	0.14725214563303335	-0.20431485742801647	0.8381074603081784	0.9577002245234952
ENSG00000160194	2729.3378394010415	0.04248533336154821	0.23357385733539812	0.18189250220987618	0.855667088715448	0.9577002245234952
ENSG00000182871	8750.728210281073	-0.029096373471370295	0.16100206036617506	-0.18072050385687582	0.8565869640296613	0.9577002245234952
ENSG00000184032	143.53679789844364	0.10261874509452337	0.5781401581232111	0.177498040315431	0.8591172043965517	0.9577002245234952
ENSG00000156261	4776.356521446544	-0.028972467203853575	0.16483314085071718	-0.17576845926932125	0.8604758496735507	0.9577002245234952
ENSG00000159131	8715.345744523376	-0.027240386096892322	0.156525107108543	-0.17403205530472732	0.8618402701283443	0.9577002245234952
ENSG00000244025	141.17393233977242	0.08714294720458626	0.5067567336452866	0.1719620903263291	0.8634673325100456	0.9577002245234952
ENSG00000160218	8653.242345444578	-0.030313560630867757	0.1800117939064967	-0.16839763647160527	0.8662704673764452	0.9577002245234952
ENSG00000184724	144.98160652268007	0.08847528562513592	0.5315137953831242	0.16645905787141693	0.8677957006942796	0.9577002245234952
ENSG00000142207	4402.758055084167	-0.039959916020361926	0.2431917961638279	-0.16431440801334696	0.8694836398966269	0.9577002245234952
ENSG00000160226	4290.785042161845	-0.027122481916949936	0.16939722264149987	-0.16011172729998066	0.8727930633068057	0.9577002245234952
ENSG00000180530	7770.0997952838015	0.027617400149313277	0.17408469830957254	0.15864346733221557	0.8739497804625316	0.9577002245234952
ENSG00000160224	4371.87932572328	0.0339299729337256	0.21406145295213264	0.15850575835021008	0.8740582835170764	0.9577002245234952
ENSG00000185658	17050.057551644077	0.02275937232232065	0.14999384412537561	0.15173537590847216	0.8793956542745487	0.9589600229946268
ENSG00000205445	662.847337526028	-0.04113051211832257	0.285001774890481	-0.1443166876210788	0.8852504014329279	0.9607693930243625
ENSG00000274276	5789.088185628188	-0.02463360524932235	0.1812842822015929	-0.13588384470049716	0.8919131070699401	0.9611833919479537
ENSG00000182362	2224.4484041289147	0.02657065636848434	0.1994628582330903	0.13321104793070868	0.8940264737332495	0.9611833919479537
ENSG00000160256	1167.9595238035936	-0.033157275336518535	0.26189980839395577	-0.12660290032225832	0.8992547012903643	0.9622865728761375
ENSG00000249624	1568.5236604489414	-0.023509656834516515	0.21706994507037086	-0.10830452288959226	0.9137541349755267	0.9676524199440053
ENSG00000205581	7602.743152775616	-0.016954022140862654	0.1595644962525478	-0.10625184510988575	0.9153825372659675	0.9676524199440053
ENSG00000160180	829.2257288486427	-0.024591632415109397	0.24897765051535792	-0.09877044129947916	0.9213205381311729	0.9676524199440053
ENSG00000186924	115.42468188795482	0.05621471867921652	0.5847500236990174	0.09613461547827379	0.9234136594387685	0.9676524199440053
ENSG00000186970	176.99962305219907	0.039005754630962994	0.4165597776990259	0.09363783235726987	0.9253968557543106	0.9676524199440053
ENSG00000275464	3760.6980465429924	0.011132611386940073	0.19302501022616292	0.05767445044502912	0.9540079454017238	0.9835442498767801
