gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000159263	4656.368082577787	-0.3751429376553776	0.22531713790501098	-1.6649551878008058	0.09592169652323264	0.5535349346230772
ENSG00000244362	175.60267517680316	0.7142455248385163	0.4317315154978008	1.6543743025453388	0.09805148441598072	0.5535349346230772
ENSG00000156299	8644.320080458408	0.2708792969044889	0.16454641483450425	1.6462181638957678	0.0997188509366037	0.5535349346230772
ENSG00000205581	7601.8930229448815	0.2631800361215401	0.16071858870726827	1.6375208259257081	0.10152169106624123	0.5535349346230772
ENSG00000185437	2335.2361892375206	0.3957647181001144	0.2479494096692225	1.5961510802872458	0.11045506658321261	0.5834248656308347
ENSG00000182240	6918.4931275278905	-0.37024989023293126	0.233033252810363	-1.588828571749938	0.11209910081989839	0.5834248656308347
ENSG00000244025	206.10173606651276	0.7565402118137782	0.48864885616859843	1.5482287582655248	0.12156722979795027	0.6186421249717914
ENSG00000186866	8024.50536498117	-0.2579400792661716	0.16837664179906092	-1.5319231724195734	0.12554139452214902	0.6249778118602637
ENSG00000205445	534.0606282231715	0.46156534970070284	0.30968438615186444	1.4904379114365758	0.1361091304357151	0.638942095326901
ENSG00000277277	617.4414167398635	0.573248666636644	0.38472241611508784	1.490031884352586	0.13621585256104732	0.638942095326901
ENSG00000160233	2199.667366854877	0.475291536050007	0.31938865834718067	1.4881290353565322	0.13671686755903123	0.638942095326901
ENSG00000177692	2184.1829636160915	-0.2707424521895317	0.18565871798273592	-1.4582803066361125	0.14476329614335753	0.6556145810071968
ENSG00000197381	15664.38425227323	0.3062293694819362	0.21201126716858526	1.4444013923016243	0.14862609931618423	0.6556145810071968
ENSG00000160221	5501.241379261461	-0.23229850179778772	0.16092469006490373	-1.4435230647584139	0.14887317996669971	0.6556145810071968
ENSG00000142149	3848.7054002434556	0.27528953387597965	0.19824399365156475	1.3886399724161669	0.1649422559915907	0.712675030605175
ENSG00000221837	757.7276017236065	-0.39840470170030495	0.29905648291260234	-1.3322055346204837	0.18279265836068853	0.7743797902174212
ENSG00000215455	332.79593935630913	0.4553667054839911	0.34924879277473586	1.303846183307213	0.19228603248742787	0.7743797902174212
ENSG00000142156	4387.994800781041	-0.263154483663169	0.20184493383326518	-1.3037457946829065	0.1923202697826786	0.7743797902174212
ENSG00000241123	328.0849036826384	-0.4890923554577887	0.3755061747400372	-1.3024881835735114	0.19274955477027517	0.7743797902174212
ENSG00000154640	1526.2216308899604	0.2562253842760164	0.20149138357735222	1.2716443737042078	0.20349950306336886	0.8034721758881287
ENSG00000154639	2870.023145264572	-0.2733109963875975	0.2230066098084045	-1.2255735227866646	0.2203592066615744	0.8552925139915345
ENSG00000249209	473.0649905724865	0.41430451709044386	0.34463451131886746	1.2021562074702246	0.2293030126914274	0.8751731651056146
ENSG00000212938	180.9874188448368	-0.4877400302517497	0.4288927352453809	-1.137207488424118	0.25545155723330565	0.9589902722365081
ENSG00000198862	9989.92022282296	-0.19877802145594994	0.17921909964697494	-1.1091341371957681	0.2673723202141571	0.9758410806038444
ENSG00000160226	4139.910948519309	0.21227378405740463	0.19182358202137065	1.106609426330886	0.2684628300351188	0.9758410806038444
ENSG00000186980	72.33265286246744	-0.6599549639884205	0.6431866904606302	-1.0260706164733935	0.30485829936429093	0.9831432176804789
ENSG00000221859	262.74882037084245	-0.36786076807344903	0.36093399254316455	-1.0191912528977334	0.3081121785086104	0.9831432176804789
ENSG00000166979	5837.013794353554	-0.16870978186154867	0.16895660532142193	-0.9985391310425319	0.31801799930180746	0.9831432176804789
ENSG00000212935	338.33901285533074	0.3836178328338899	0.38426029374836657	0.9983280580249142	0.31812030628726573	0.9831432176804789
ENSG00000160285	8798.34186849604	0.20599231597606257	0.20815993510602396	0.9895867611178043	0.32237614352872007	0.9831432176804789
ENSG00000242220	1915.1668847082028	-0.2536683127540115	0.2576640697945105	-0.9844923778325568	0.3248734773214507	0.9831432176804789
ENSG00000280433	1961.5716382403673	-0.20512498638728577	0.20974950011695045	-0.9779522061931676	0.3280979628050711	0.9831432176804789
ENSG00000189169	409.22827982618105	-0.3296519588476354	0.3422176546069252	-0.9632815677679665	0.335406240727726	0.9831432176804789
ENSG00000273590	3313.7145449837762	-0.16405455180901346	0.17286508325045424	-0.9490323246558953	0.34260417198401494	0.9831432176804789
ENSG00000183145	2155.4392936612667	0.25393839592780854	0.268369006513625	0.946228475585597	0.34403206517869955	0.9831432176804789
ENSG00000157551	12678.974859278602	-0.16616176629192858	0.1775831331154043	-0.9356843939899775	0.34943570802176044	0.9831432176804789
ENSG00000182670	25437.86887714276	0.15364209502854653	0.1698636499673198	0.9045024939597486	0.3657290125332488	0.9831432176804789
ENSG00000185658	19301.837607537313	0.1476309093162136	0.16344854107103798	0.9032256167526773	0.36640616483529337	0.9831432176804789
ENSG00000159079	3727.003709951642	-0.17367602800526993	0.19397093770299864	-0.8953713894562724	0.37058858954663276	0.9831432176804789
ENSG00000157554	16946.822542107806	-0.15685523070986507	0.1810539793546686	-0.8663451157988616	0.38630093216698547	0.9831432176804789
ENSG00000154727	3363.1507619519552	-0.14886644611866226	0.17194214847295802	-0.8657938000703477	0.3866032497748026	0.9831432176804789
ENSG00000184221	1337.2173404351586	0.2445645846647837	0.2856289163102833	0.8562318823459361	0.3918695307248192	0.9831432176804789
ENSG00000184787	5868.627950975626	-0.17626398302838894	0.2062441985751894	-0.8546372903872458	0.3927519767365072	0.9831432176804789
ENSG00000183486	7065.943921437332	-0.14148879316033777	0.165906360789587	-0.8528231978988609	0.39375735744235163	0.9831432176804789
ENSG00000160191	15290.316405757936	0.12006808504144133	0.14104786997312593	0.8512576975768446	0.39462621822082916	0.9831432176804789
ENSG00000155307	5571.653386664448	0.18122086269220855	0.214100961511264	0.8464271314478632	0.39731450827814485	0.9831432176804789
ENSG00000160209	13748.602667678766	-0.12239826652324584	0.14484179510491393	-0.8450479810374384	0.39808405030048355	0.9831432176804789
ENSG00000160294	8440.960282793329	0.17278723320284076	0.20851861173834493	0.8286417781241469	0.40730714009139524	0.9831432176804789
ENSG00000160200	7849.747039664799	-0.12414699533996143	0.1535866124193191	-0.8083191196444766	0.4189068987092758	0.9831432176804789
ENSG00000159086	5679.958856726658	0.14105838501185586	0.17786170557851544	0.7930790079463559	0.42773179241768766	0.9831432176804789
ENSG00000141956	20869.913126801068	-0.11294493827380425	0.14304749767233113	-0.7895624887652303	0.42978332234891986	0.9831432176804789
ENSG00000279493	205.92234555165746	-0.45703886877671013	0.5791148143197825	-0.7892025164535628	0.42999365143780977	0.9831432176804789
ENSG00000142173	6155.155938781445	-0.15168229837218436	0.1922067720303182	-0.7891620923130555	0.4300172746887503	0.9831432176804789
ENSG00000182816	277.4301398602547	-0.29276346730209035	0.3726732563665194	-0.7855768083722144	0.43211545571523863	0.9831432176804789
ENSG00000206107	201.95169950569505	-0.3701220654492764	0.4817469927839548	-0.7682913873740818	0.44231409028730145	0.9831432176804789
ENSG00000276612	646.9799455852283	0.2900444789121072	0.37977592744266536	0.763725286289756	0.4450309687266292	0.9831432176804789
ENSG00000188694	502.78259154911456	-0.348329254057904	0.46133573985564486	-0.7550450224534926	0.45022196861877267	0.9831432176804789
ENSG00000159267	7782.263108942872	-0.14891999923460714	0.20064635085067878	-0.7422013836944065	0.4579653303582946	0.9831432176804789
ENSG00000141959	18637.37516102651	-0.9301207919108866	1.2732336125251058	-0.7305185652978874	0.46507326906654517	0.9831432176804789
ENSG00000157578	8109.656950856599	0.13439476361486433	0.18489460095194102	0.7268722987200533	0.4673041881820116	0.9831432176804789
ENSG00000215454	1230.3049825136377	-0.18213762566520153	0.25648398735899347	-0.71013254098498	0.4776219486562563	0.9831432176804789
ENSG00000186977	205.17441615055185	-0.3245276373567625	0.45836837310004686	-0.7080061723323321	0.47894142446652005	0.9831432176804789
ENSG00000142185	10204.779260351695	0.09964890545269027	0.1408021567458686	0.7077228627438206	0.4791173767444496	0.9831432176804789
ENSG00000173276	10307.088350914733	0.11662370684564076	0.1652251767685929	0.7058470695962926	0.4802832468287933	0.9831432176804789
ENSG00000243646	3084.404820402939	-0.13776905122588545	0.19878734754091662	-0.6930473842030026	0.48827981555949085	0.9831432176804789
ENSG00000182871	9225.846464532071	0.10140365725637304	0.14795547016711258	0.6853660573809116	0.49311295720403375	0.9831432176804789
ENSG00000206102	66.63837835792415	-0.4422416953506051	0.6453659232996692	-0.6852572771265684	0.49318158601548695	0.9831432176804789
ENSG00000186924	133.25645510392917	-0.3483154801197876	0.5126694817620693	-0.6794152812112216	0.49687477014332954	0.9831432176804789
ENSG00000160179	9340.04512177152	-0.10525240651181719	0.15498891970841158	-0.6790963296591384	0.49707682791146146	0.9831432176804789
ENSG00000205758	8250.673195362007	0.10122340570740539	0.1491962225894366	0.6784582340663913	0.4974811967560222	0.9831432176804789
ENSG00000160185	4836.079814236119	-0.11218995445523737	0.16803372215182222	-0.6676633298277547	0.5043485225808397	0.9831432176804789
ENSG00000206104	104.19838658467404	-0.40865900727518284	0.6158356546011647	-0.6635845200288765	0.5069562676414759	0.9831432176804789
ENSG00000159131	9118.63736111333	-0.10793366257895773	0.16734462175821282	-0.6449783772250848	0.5189411982163649	0.9831432176804789
ENSG00000142166	2447.228766646877	-0.19829887499515197	0.3106396828696166	-0.6383565459612676	0.5232416107863227	0.9831432176804789
ENSG00000160182	170.91609210235396	-0.30304673188680414	0.47554694044325213	-0.6372593452169781	0.523955927590519	0.9831432176804789
ENSG00000180530	7971.115890296791	-0.11753812991349548	0.18490121280337476	-0.6356806866296023	0.5249845670707377	0.9831432176804789
ENSG00000160208	3118.137099866891	0.131068546983117	0.2136316005535175	0.6135260263159552	0.5395285791882595	0.9831432176804789
ENSG00000156253	3574.747911060468	-0.10219476774191792	0.16813363591396682	-0.607818698420407	0.5433077263820247	0.9831432176804789
ENSG00000154642	3501.2223502191664	0.10509823724673098	0.17438033696781308	0.602695459099439	0.5467113029399195	0.9831432176804789
ENSG00000184032	112.87062968304598	0.31263080630539763	0.5273271771769872	0.5928592718832489	0.553275336757604	0.9831432176804789
ENSG00000278961	1614.645659133761	-0.13519969990340422	0.2282022307272682	-0.592455645470818	0.553545513660328	0.9831432176804789
ENSG00000205927	2300.0448487080894	-0.13118968062085057	0.22190436138050038	-0.591199198630887	0.5543869596295796	0.9831432176804789
ENSG00000160305	13753.393697191297	-0.09574533803292942	0.16233035333674833	-0.5898178379142023	0.5553127823404994	0.9831432176804789
ENSG00000183255	3210.6986810015246	-0.10690902017368345	0.18531871815760603	-0.5768927242566058	0.5640119258824166	0.9831432176804789
ENSG00000160299	9010.293899603337	-0.08403909420289232	0.14582595259873946	-0.5762972413705925	0.5644142871658073	0.9831432176804789
ENSG00000157617	9990.294232265764	-0.10888172379812493	0.19731824465153522	-0.5518076850440793	0.5810801214473338	0.9831432176804789
ENSG00000265590	597.5832044318206	-0.18568767639768843	0.33722596557778023	-0.5506327962603463	0.5818854219479233	0.9831432176804789
ENSG00000160201	6495.627756694359	-0.08848656600535583	0.16379652955238755	-0.5402224714233331	0.5890436173449316	0.9831432176804789
ENSG00000159110	5278.827922129481	-0.09422234943089275	0.18024437341541386	-0.5227477986995803	0.6011497705568856	0.9831432176804789
ENSG00000206106	77.54741396231006	-0.3039263531580403	0.5867299612135831	-0.5180003975413217	0.6044579919626302	0.9831432176804789
ENSG00000157538	7568.664097926777	0.0764580007460532	0.1489747330231148	0.5132279762782997	0.6077918584382007	0.9831432176804789
ENSG00000205726	25204.454143791336	0.07269263459229579	0.14265337140366846	0.5095753004434526	0.6103490316222613	0.9831432176804789
ENSG00000241945	2875.4738846608275	-0.09661233195050893	0.19106874563952647	-0.5056417344822025	0.6131081780015186	0.9831432176804789
ENSG00000274749	261.9856029918526	-0.23447341567946822	0.4668127727920773	-0.5022857756805743	0.615466513508498	0.9831432176804789
ENSG00000160202	1377.047639289096	-0.12486000238331312	0.25009777802210154	-0.4992447488768934	0.6176069732907155	0.9831432176804789
ENSG00000187026	151.04441708980528	0.26331014601162256	0.5304870398471955	0.4963554738066135	0.6196436339608399	0.9831432176804789
ENSG00000274276	5659.707230241933	-0.0834633807796477	0.16827494196490753	-0.4959941141863734	0.6198985635970328	0.9831432176804789
ENSG00000244624	100.68257957230453	0.29129000104329533	0.5889620261951743	0.49458197317931263	0.6208952296260815	0.9831432176804789
ENSG00000142207	2979.270772550031	0.11874990865530949	0.24033319158746855	0.4941053204966523	0.6212318005568574	0.9831432176804789
ENSG00000186970	207.18183369231994	-0.2095137781897846	0.4280841072333908	-0.48942199593398594	0.6245429667152884	0.9831432176804789
ENSG00000160194	3077.6333381431978	-0.10705569581718262	0.22482482430569306	-0.4761738217645378	0.6339505478970802	0.9831432176804789
ENSG00000231068	92.11488296894655	-0.2896593474271663	0.6385002597703578	-0.4536558020060083	0.6500765831477533	0.9831432176804789
ENSG00000160190	4047.4895915944016	0.09540839382991853	0.21103580279212775	0.4520957703271643	0.6511999906237707	0.9831432176804789
ENSG00000198390	202.22252345374267	0.18972551359684903	0.42106603884898014	0.45058374718483557	0.6522895826801627	0.9831432176804789
ENSG00000159261	2807.870185937084	0.09052759593557082	0.20295222437595353	0.4460537262596114	0.6555584373773693	0.9831432176804789
ENSG00000166351	1236.3554318187005	-0.11428319706519408	0.25841679064030365	-0.44224369779542505	0.6583128680880304	0.9831432176804789
ENSG00000186930	125.04538441906645	-0.23671313645693498	0.5370008901498946	-0.44080585488575363	0.6593535545188309	0.9831432176804789
ENSG00000183067	1148.0489353557964	0.11337945326094746	0.25727565961627497	0.4406924985832403	0.659435627979347	0.9831432176804789
ENSG00000212933	167.11853093081004	0.25985806797196753	0.5912931682310496	0.4394741592387673	0.6603180019301902	0.9831432176804789
ENSG00000186925	108.52589916110836	0.23393402038720984	0.5336818132075828	0.4383398770537043	0.661139922871981	0.9831432176804789
ENSG00000159140	16606.69249658058	0.06283611226599238	0.14443089245485197	0.4350600567370619	0.6635188354742079	0.9831432176804789
ENSG00000187766	332.4962110261347	0.21553963167172172	0.5027373627462098	0.4287320729343319	0.6681182170551971	0.9831432176804789
ENSG00000186971	230.8103892944585	0.17603146468091688	0.41504194253871424	0.4241293388426569	0.6714714899297307	0.9831432176804789
ENSG00000157557	3328.9980783740893	-0.10376680264310453	0.2451771512348475	-0.42323194523012286	0.6721260416156895	0.9831432176804789
ENSG00000187005	182.70934728729148	0.20552752832226395	0.4933645567617797	0.4165834888327874	0.6769830883820067	0.9831432176804789
ENSG00000276289	2773.438047878985	-0.07902636501731491	0.19247900289433634	-0.41057135494772584	0.6813868716196527	0.9831432176804789
ENSG00000142197	4448.483797534641	0.0702429995106986	0.17507103143244576	0.4012257135630294	0.6882539508692563	0.9831432176804789
ENSG00000232263	117.78107580917613	-0.20484936180819668	0.5137451738159476	-0.3987372967158719	0.6900867832737267	0.9831432176804789
ENSG00000157540	22886.19637918842	-0.058135636256219585	0.146644920814851	-0.3964381168688393	0.691781851413894	0.9831432176804789
ENSG00000183036	823.4423542218323	-0.1136437733210329	0.2909149546118728	-0.39064259681201996	0.6960614348355466	0.9831432176804789
ENSG00000142188	4106.492853658066	0.06395465456927962	0.16412410840195565	0.38967251790120044	0.6967787207843144	0.9831432176804789
ENSG00000160180	917.6240065762269	0.09378196761838406	0.24453279144674825	0.38351489411107015	0.7013380290305538	0.9831432176804789
ENSG00000156261	4555.176682773939	-0.0677686830594712	0.18173056109611047	-0.3729074661450635	0.7092173150144399	0.9831432176804789
ENSG00000243927	3142.607084166893	-0.062113088523473726	0.16880524590226853	-0.3679570986759186	0.7129052236740498	0.9831432176804789
ENSG00000241837	2390.382067819683	0.08051245710400141	0.22750448416205085	0.35389393488460913	0.7234183725516345	0.9831432176804789
ENSG00000159231	292.575540997817	-0.1407086417249751	0.3982751947509364	-0.3532950170621799	0.723867280793157	0.9831432176804789
ENSG00000170262	1184.897027856388	-0.08243608861964008	0.23350919378112742	-0.3530314472196285	0.7240648650085552	0.9831432176804789
ENSG00000156273	6085.398351777689	0.06094789891591899	0.17269194315748776	0.35292844472968304	0.7241420854639358	0.9831432176804789
ENSG00000160193	3159.353125412018	-0.0647182656172021	0.1876022521646865	-0.3449759524229444	0.73011244943325	0.9831432176804789
ENSG00000276076	1028.1061261798288	0.0870539495414181	0.2553856501931832	0.3408725176045218	0.7331995548587099	0.9831432176804789
ENSG00000249624	2192.5000608035534	0.07975780382712296	0.23442357686312454	0.3402294466042211	0.7336837443228402	0.9831432176804789
ENSG00000160256	1164.5294245417576	-0.07690889412480029	0.23091688040832756	-0.33305877850420984	0.7390899146188268	0.9831432176804789
ENSG00000154646	1733.5218132392206	0.07410593220607145	0.22472358776766485	0.32976481437581623	0.7415776755891023	0.9831432176804789
ENSG00000159212	2586.727405898616	-0.09036679497168268	0.27897661017892555	-0.32392247835302274	0.7459967254671294	0.9831432176804789
ENSG00000182093	9950.469261600123	-0.05573720149338708	0.17819298239064169	-0.3127912263749971	0.7544392815058018	0.9831432176804789
ENSG00000197683	338.9414209321516	0.12067123412214724	0.3863462417833193	0.3123396090645168	0.754782440964224	0.9831432176804789
ENSG00000205439	103.78288092923074	-0.18535230832266125	0.6006453057393869	-0.30858862385429764	0.7576344756432213	0.9831432176804789
ENSG00000159228	1998.493387074805	-0.07418996055157283	0.24187534409210004	-0.30672808272398017	0.7590503525500549	0.9831432176804789
ENSG00000177398	11610.581067418503	-0.04858097631107672	0.16995746731160513	-0.2858419643428017	0.7749991655315543	0.9831432176804789
ENSG00000275895	7618.630400616684	0.04619753725355809	0.1619171367445066	0.28531592259103755	0.775402115157248	0.9831432176804789
ENSG00000160298	6656.3693170733595	0.050002406115235695	0.17628211713259026	0.2836499069138504	0.7766786869914329	0.9831432176804789
ENSG00000275993	1763.4438543357303	0.0910051602291276	0.3242489174673485	0.28066449979217495	0.7789677397480035	0.9831432176804789
ENSG00000159055	764.0622376994038	-0.06902687195342497	0.2557211086609784	-0.26993028582922796	0.7872138869855606	0.9831432176804789
ENSG00000171587	6597.092354643626	0.06039135877883608	0.2297284500361623	0.2628814966945961	0.792641918363598	0.9831432176804789
ENSG00000243489	332.99271466248393	0.08122471777594362	0.3112702771553792	0.26094594870488724	0.7941341900611218	0.9831432176804789
ENSG00000188155	426.51839453498593	0.10485458971158573	0.4062514678944845	0.2581026728470051	0.7963276688197127	0.9831432176804789
ENSG00000183640	227.8516477632875	0.12389980770106583	0.4806644040432968	0.25776780360441526	0.7965861139693743	0.9831432176804789
ENSG00000155304	1528.2124081300851	0.06403339440069912	0.2508724339888954	0.25524284746060816	0.7985355392513933	0.9831432176804789
ENSG00000160310	8954.42340785707	-0.047141923941204485	0.19148913636336087	-0.24618589250802284	0.8055383357025429	0.9837303570631369
ENSG00000274391	3157.39706090561	-0.051908938577090155	0.21316243001445798	-0.2435182343040909	0.8076039612570731	0.9837303570631369
ENSG00000160188	1849.9219048395805	-0.05638631557357576	0.2412313175544738	-0.23374376156960985	0.8151839118445048	0.9850416696365889
ENSG00000160207	1140.2766595551711	-0.07506568942614245	0.3360105965397378	-0.22340274443477234	0.8232220685518368	0.9850416696365889
ENSG00000188992	1774.383934228869	0.04791123632170633	0.2148613973057782	0.22298671107272872	0.823545849160125	0.9850416696365889
ENSG00000175894	4869.203756615333	-0.037467469026330684	0.17498952496351877	-0.21411263922307222	0.8304592196738356	0.9850416696365889
ENSG00000160224	3654.0384595718165	-0.04572454374133596	0.2156845462511236	-0.21199731059126706	0.8321091324772585	0.9850416696365889
ENSG00000280071	3092.989457377752	-0.03885780710365844	0.18596949509263702	-0.2089472097792285	0.8344894493864552	0.9850416696365889
ENSG00000155313	7533.722011889316	-0.030750885628198565	0.1804865354500922	-0.1703777268011316	0.8647130874733	0.9991036543366678
ENSG00000183570	7070.703914813757	0.025445048187993414	0.1501503557012056	0.16946378894118802	0.865431852618728	0.9991036543366678
ENSG00000154719	1162.3677712483268	0.04057017492414929	0.241599117672905	0.16792352271367247	0.8666434444439484	0.9991036543366678
ENSG00000160183	7266.0868898326	0.029253634631523456	0.17436646730715438	0.16777098878760824	0.866763446554803	0.9991036543366678
ENSG00000160223	6145.407718895137	0.03094269228296736	0.1977221468348015	0.15649583406971723	0.8756422027183075	0.9991036543366678
ENSG00000185808	5102.280559613284	-0.02876828007415463	0.18429182263925584	-0.15610177197317884	0.8759528016544181	0.9991036543366678
ENSG00000274559	295.8447665288991	-0.05345147664350536	0.37232213190832086	-0.14356244784467187	0.8858459956836606	0.9991036543366678
ENSG00000159216	12500.033548195792	0.021382904670914686	0.16674088208200352	0.12824032357222703	0.8979587899037851	0.9991036543366678
ENSG00000159147	6294.554597772873	-0.020366043378689053	0.16362449378378482	-0.12446818265241488	0.9009445910120586	0.9991036543366678
ENSG00000154723	1910.5352060426012	0.024021629370467396	0.21068238387006066	0.11401821514077251	0.909223354013004	0.9991036543366678
ENSG00000154645	5057.009294377984	0.021793953381557263	0.19311597871310338	0.11285422121353696	0.9101461305637154	0.9991036543366678
ENSG00000182362	2088.3629835365236	0.020033653350525628	0.19316989038904944	0.1037100208017787	0.9173994740920336	0.9991036543366678
ENSG00000159200	10097.668787520062	-0.013821265409650015	0.14695384775333534	-0.09405174223712234	0.9250680544970888	0.9991036543366678
ENSG00000186967	120.41786262667705	0.049682891998187526	0.577965907728032	0.08596163083993932	0.9314969184359126	0.9991036543366678
ENSG00000183844	2316.7826158251005	-0.017068716229318374	0.20072099340143276	-0.08503702547536583	0.9322319552300586	0.9991036543366678
ENSG00000240432	237.67395696587073	-0.030734203746839498	0.4897190026361938	-0.06275885473382695	0.949958530412969	0.9991036543366678
ENSG00000173638	6130.471334463817	-0.009966547478826932	0.17148763678555806	-0.058118169132448334	0.9536545019793826	0.9991036543366678
ENSG00000182591	347.965111378302	-0.025011874573725158	0.4938107174621719	-0.050650732536280316	0.9596038359583019	0.9991036543366678
ENSG00000159256	5086.763864491915	-0.008276144255736724	0.16980050010098144	-0.04874039976805044	0.9611261797601163	0.9991036543366678
ENSG00000157601	8048.88760259701	-0.00740129441870184	0.1655287367953788	-0.04471304839262488	0.9643360329876702	0.9991036543366678
ENSG00000184012	4755.679285414779	-0.008076642325785892	0.18142552209501803	-0.04451767442926751	0.9644917637857635	0.9991036543366678
ENSG00000160181	592.3765317751074	-0.01075470738185973	0.2571696510986263	-0.04181950450185597	0.9666425862694948	0.9991036543366678
ENSG00000185917	9663.599199885868	-0.005349354308077033	0.14954880500723425	-0.035769956890115334	0.9714657886586444	0.9991036543366678
ENSG00000221864	258.37716206178624	-0.016120529655061902	0.48130226452070063	-0.033493567023033535	0.9732809957273996	0.9991036543366678
ENSG00000160199	5900.231375611603	0.005160901796482214	0.16587701334113247	0.031112820833520922	0.9751795650735207	0.9991036543366678
ENSG00000156304	5676.548576753655	-0.0050748807425821454	0.16977549573041847	-0.02989171506022518	0.9761534133227421	0.9991036543366678
